"year","var","val","n_sim","started"
2011,"counterfactual",-14112.107631661,7,FALSE
2011,"additionality",-1933.66792280227,7,FALSE
2012,"project",-8887.53603540361,7,TRUE
2012,"counterfactual",-19221.3927935436,7,TRUE
2012,"additionality",10333.85675814,7,TRUE
2013,"project",-38673.3584558889,7,TRUE
2013,"counterfactual",-140303.590690814,7,TRUE
2013,"additionality",101630.232234925,7,TRUE
2014,"project",-7042.95308466256,7,TRUE
2014,"counterfactual",-119237.614946529,7,TRUE
2014,"additionality",112194.661861867,7,TRUE
2015,"project",-39993.9121592641,7,TRUE
2015,"counterfactual",-138217.954286285,7,TRUE
2015,"additionality",98224.0421270207,7,TRUE
2016,"project",-85044.7065556645,7,TRUE
2016,"counterfactual",-152985.098477177,7,TRUE
2016,"additionality",67940.3919215128,7,TRUE
2017,"project",-24445.9643898085,7,TRUE
2017,"counterfactual",-187277.572425053,7,TRUE
2017,"additionality",162831.608035244,7,TRUE
2018,"project",-59739.3342001587,7,TRUE
2018,"counterfactual",-225767.520644367,7,TRUE
2018,"additionality",166028.186444208,7,TRUE
2019,"project",-49583.6473861337,7,TRUE
2019,"counterfactual",-315617.5753984,7,TRUE
2019,"additionality",266033.928012267,7,TRUE
2020,"project",-12178.4397088811,7,TRUE
2020,"counterfactual",-205099.807128102,7,TRUE
2020,"additionality",192921.367419221,7,TRUE
2021,"project",-21270.3471507356,7,TRUE
2021,"counterfactual",-126636.907919407,7,TRUE
2021,"additionality",105366.560768671,7,TRUE
1991,"project",-15469.3433823586,8,FALSE
1991,"counterfactual",-17403.0113051608,8,FALSE
1991,"additionality",1933.66792280227,8,FALSE
1992,"project",0,8,FALSE
1992,"counterfactual",0,8,FALSE
1992,"additionality",0,8,FALSE
1993,"project",0,8,FALSE
1993,"counterfactual",0,8,FALSE
1993,"additionality",0,8,FALSE
1994,"project",0,8,FALSE
1994,"counterfactual",-3867.33584558219,8,FALSE
1994,"additionality",3867.33584558219,8,FALSE
1995,"project",0,8,FALSE
1995,"counterfactual",-7734.67169118673,8,FALSE
1995,"additionality",7734.67169118673,8,FALSE
1996,"project",0,8,FALSE
1996,"counterfactual",0,8,FALSE
1996,"additionality",0,8,FALSE
1997,"project",0,8,FALSE
1997,"counterfactual",0,8,FALSE
1997,"additionality",0,8,FALSE
1998,"project",-27443.411684759,8,FALSE
1998,"counterfactual",-41759.8907229006,8,FALSE
1998,"additionality",14316.4790381417,8,FALSE
1999,"project",-17979.4434772655,8,FALSE
1999,"counterfactual",-8311.10386328399,8,FALSE
1999,"additionality",-9668.33961398154,8,FALSE
2000,"project",-19132.307821475,8,FALSE
2000,"counterfactual",-19913.1114000529,8,FALSE
2000,"additionality",780.803578577936,8,FALSE
2001,"project",-15469.3433823586,8,FALSE
2001,"counterfactual",-22423.2114949748,8,FALSE
2001,"additionality",6953.86811261624,8,FALSE
2002,"project",-31667.0874185711,8,FALSE
2002,"counterfactual",-21244.1456883699,8,FALSE
2002,"additionality",-10422.9417302012,8,FALSE
2003,"project",-46408.0301470757,8,FALSE
2003,"counterfactual",-41183.4585507885,8,FALSE
2003,"additionality",-5224.57159628719,8,FALSE
2004,"project",-8463.07234501839,8,FALSE
2004,"counterfactual",-9642.13815160841,8,FALSE
2004,"additionality",1179.06580659002,8,FALSE
2005,"project",-11602.0075367689,8,FALSE
2005,"counterfactual",-9065.70597950369,8,FALSE
2005,"additionality",-2536.30155726522,8,FALSE
2006,"project",-31515.1189368293,8,FALSE
2006,"counterfactual",-33448.7868596241,8,FALSE
2006,"additionality",1933.66792279482,8,FALSE
2007,"project",-56652.8019331545,8,FALSE
2007,"counterfactual",-61274.7398949564,8,FALSE
2007,"additionality",4621.93796180189,8,FALSE
2008,"project",-25137.6829963326,8,FALSE
2008,"counterfactual",-6466.52091255039,8,FALSE
2008,"additionality",-18671.1620837823,8,FALSE
2009,"project",-23204.0150735527,8,FALSE
2009,"counterfactual",-15469.3433823436,8,FALSE
2009,"additionality",-7734.67169120908,8,FALSE
2010,"project",-18068.5284493044,8,FALSE
2010,"counterfactual",-23204.0150735453,8,FALSE
2010,"additionality",5135.48662424088,8,FALSE
2011,"project",0,8,FALSE
2011,"counterfactual",-12178.4397088736,8,FALSE
2011,"additionality",12178.4397088736,8,FALSE
2012,"project",-7530.30028470606,8,TRUE
2012,"counterfactual",-16622.2077265829,8,TRUE
2012,"additionality",9091.90744187683,8,TRUE
2013,"project",-44269.9908178002,8,TRUE
2013,"counterfactual",-127920.77957546,8,TRUE
2013,"additionality",83650.7887576595,8,TRUE
2014,"project",-6377.43594049662,8,TRUE
2014,"counterfactual",-124462.186542824,8,TRUE
2014,"additionality",118084.750602327,8,TRUE
2015,"project",-49997.6304915622,8,TRUE
2015,"counterfactual",-161421.969359808,8,TRUE
2015,"additionality",111424.338868245,8,TRUE
2016,"project",-81958.1742886454,8,TRUE
2016,"counterfactual",-138988.277279913,8,TRUE
2016,"additionality",57030.102991268,8,TRUE
2017,"project",-32269.7210530415,8,TRUE
2017,"counterfactual",-185060.928708687,8,TRUE
2017,"additionality",152791.207655646,8,TRUE
2018,"project",-90101.5887927786,8,TRUE
2018,"counterfactual",-211681.614475057,8,TRUE
2018,"additionality",121580.025682278,8,TRUE
2019,"project",-39925.7883571088,8,TRUE
2019,"counterfactual",-308831.39664498,8,TRUE
2019,"additionality",268905.608287871,8,TRUE
2020,"project",-10040.400379613,8,TRUE
2020,"counterfactual",-194446.292529076,8,TRUE
2020,"additionality",184405.892149463,8,TRUE
2021,"project",-23204.0150735304,8,TRUE
2021,"counterfactual",-147907.255070142,8,TRUE
2021,"additionality",124703.239996612,8,TRUE
1991,"project",-27071.3509191275,9,FALSE
1991,"counterfactual",-23204.0150735378,9,FALSE
1991,"additionality",-3867.33584558964,9,FALSE
1992,"project",0,9,FALSE
1992,"counterfactual",0,9,FALSE
1992,"additionality",0,9,FALSE
1993,"project",0,9,FALSE
1993,"counterfactual",0,9,FALSE
1993,"additionality",0,9,FALSE
1994,"project",0,9,FALSE
1994,"counterfactual",-1933.66792280227,9,FALSE
1994,"additionality",1933.66792280227,9,FALSE
1995,"project",0,9,FALSE
1995,"counterfactual",-5801.00376838446,9,FALSE
1995,"additionality",5801.00376838446,9,FALSE
1996,"project",0,9,FALSE
1996,"counterfactual",0,9,FALSE
1996,"additionality",0,9,FALSE
1997,"project",-1933.66792279482,9,FALSE
1997,"counterfactual",0,9,FALSE
1997,"additionality",-1933.66792279482,9,FALSE
1998,"project",-26866.9795126542,9,FALSE
1998,"counterfactual",-52004.6625089869,9,FALSE
1998,"additionality",25137.6829963326,9,FALSE
1999,"project",-5801.00376839191,9,FALSE
1999,"counterfactual",-7734.67169117928,9,FALSE
1999,"additionality",1933.66792278737,9,FALSE
2000,"project",-19913.1114000529,9,FALSE
2000,"counterfactual",-23204.0150735453,9,FALSE
2000,"additionality",3290.90367349237,9,FALSE
2001,"project",-21270.347150743,9,FALSE
2001,"counterfactual",-34806.0226102918,9,FALSE
2001,"additionality",13535.6754595488,9,FALSE
2002,"project",-34868.9061199948,9,FALSE
2002,"counterfactual",-15532.2268920541,9,FALSE
2002,"additionality",-19336.6792279407,9,FALSE
2003,"project",-54142.7018382549,9,FALSE
2003,"counterfactual",-43693.5586457103,9,FALSE
2003,"additionality",-10449.1431925446,9,FALSE
2004,"project",-2599.1850669533,9,FALSE
2004,"counterfactual",-6953.86811258644,9,FALSE
2004,"additionality",4354.68304563314,9,FALSE
2005,"project",-9668.33961396664,9,FALSE
2005,"counterfactual",-11602.0075367689,9,FALSE
2005,"additionality",1933.66792280227,9,FALSE
2006,"project",-30734.3153582588,9,FALSE
2006,"counterfactual",-33448.7868596241,9,FALSE
2006,"additionality",2714.4715013653,9,FALSE
2007,"project",-99769.9284067452,9,FALSE
2007,"counterfactual",-74721.3303824663,9,FALSE
2007,"additionality",-25048.5980242789,9,FALSE
2008,"project",-15469.3433823735,9,FALSE
2008,"counterfactual",-9065.70597950369,9,FALSE
2008,"additionality",-6403.63740286976,9,FALSE
2009,"project",-29005.0188419148,9,FALSE
2009,"counterfactual",-27647.7830912322,9,FALSE
2009,"additionality",-1357.23575068265,9,FALSE
2010,"project",-21935.8642949015,9,FALSE
2010,"counterfactual",-19336.6792279556,9,FALSE
2010,"additionality",-2599.18506694585,9,FALSE
2011,"project",-4506.65152738243,9,FALSE
2011,"counterfactual",-9642.13815160096,9,FALSE
2011,"additionality",5135.48662421852,9,FALSE
2012,"project",-5020.20018980652,9,TRUE
2012,"counterfactual",-10244.7717860863,9,TRUE
2012,"additionality",5224.57159627974,9,TRUE
2013,"project",-37316.1227052063,9,TRUE
2013,"counterfactual",-137589.119189434,9,TRUE
2013,"additionality",100272.996484227,9,TRUE
2014,"project",-11974.0683024004,9,TRUE
2014,"counterfactual",-122145.977269433,9,TRUE
2014,"additionality",110171.908967033,9,TRUE
2015,"project",-43824.5659575462,9,TRUE
2015,"counterfactual",-148745.701865956,9,TRUE
2015,"additionality",104921.13590841,9,TRUE
2016,"project",-96903.4884236306,9,TRUE
2016,"counterfactual",-135990.829984955,9,TRUE
2016,"additionality",39087.3415613249,9,TRUE
2017,"project",-32269.7210530415,9,TRUE
2017,"counterfactual",-186701.140252948,9,TRUE
2017,"additionality",154431.419199906,9,TRUE
2018,"project",-68831.2416420355,9,TRUE
2018,"counterfactual",-203024.651308514,9,TRUE
2018,"additionality",134193.409666479,9,TRUE
2019,"project",-39978.1912818551,9,TRUE
2019,"counterfactual",-348348.44218912,9,TRUE
2019,"additionality",308370.250907265,9,TRUE
2020,"project",-21065.9757442623,9,TRUE
2020,"counterfactual",-192921.367419235,9,TRUE
2020,"additionality",171855.391674973,9,TRUE
2021,"project",-34806.0226103142,9,TRUE
2021,"counterfactual",-163172.227046035,9,TRUE
2021,"additionality",128366.204435721,9,TRUE
1991,"project",-21270.3471507579,10,FALSE
1991,"counterfactual",-11602.0075367689,10,FALSE
1991,"additionality",-9668.339613989,10,FALSE
1992,"project",0,10,FALSE
1992,"counterfactual",0,10,FALSE
1992,"additionality",0,10,FALSE
1993,"project",0,10,FALSE
1993,"counterfactual",0,10,FALSE
1993,"additionality",0,10,FALSE
1994,"project",0,10,FALSE
1994,"counterfactual",-3867.33584558964,10,FALSE
1994,"additionality",3867.33584558964,10,FALSE
1995,"project",0,10,FALSE
1995,"counterfactual",-3867.33584558964,10,FALSE
1995,"additionality",3867.33584558964,10,FALSE
1996,"project",0,10,FALSE
1996,"counterfactual",0,10,FALSE
1996,"additionality",0,10,FALSE
1997,"project",0,10,FALSE
1997,"counterfactual",0,10,FALSE
1997,"additionality",0,10,FALSE
1998,"project",-31310.7475303411,10,FALSE
1998,"counterfactual",-39249.7906280085,10,FALSE
1998,"additionality",7939.0430976674,10,FALSE
1999,"project",0,10,FALSE
1999,"counterfactual",-10244.7717860714,10,FALSE
1999,"additionality",10244.7717860714,10,FALSE
2000,"project",-1933.66792280227,10,FALSE
2000,"counterfactual",-15469.3433823735,10,FALSE
2000,"additionality",13535.6754595712,10,FALSE
2001,"project",-9668.33961396664,10,FALSE
2001,"counterfactual",-17979.4434772581,10,FALSE
2001,"additionality",8311.10386329144,10,FALSE
2002,"project",-29067.9023515955,10,FALSE
2002,"counterfactual",-18734.0455934778,10,FALSE
2002,"additionality",-10333.8567581177,10,FALSE
2003,"project",-46408.0301470906,10,FALSE
2003,"counterfactual",-35382.454782404,10,FALSE
2003,"additionality",-11025.5753646865,10,FALSE
2004,"project",-665.517144158483,10,FALSE
2004,"counterfactual",-8400.18883533776,10,FALSE
2004,"additionality",7734.67169117928,10,FALSE
2005,"project",-8311.10386329144,10,FALSE
2005,"counterfactual",-9668.33961398154,10,FALSE
2005,"additionality",1357.2357506901,10,FALSE
2006,"project",-39249.7906279936,10,FALSE
2006,"counterfactual",-42336.3228950053,10,FALSE
2006,"additionality",3086.5322670117,10,FALSE
2007,"project",-65540.3379685581,10,FALSE
2007,"counterfactual",-68228.6080075651,10,FALSE
2007,"additionality",2688.27003900707,10,FALSE
2008,"project",-23204.0150735304,10,FALSE
2008,"counterfactual",-3867.33584558964,10,FALSE
2008,"additionality",-19336.6792279407,10,FALSE
2009,"project",-16134.8605265319,10,FALSE
2009,"counterfactual",-23204.0150735304,10,FALSE
2009,"additionality",7069.15454699844,10,FALSE
2010,"project",-28402.385207437,10,FALSE
2010,"counterfactual",-17403.0113051683,10,FALSE
2010,"additionality",-10999.3739022687,10,FALSE
2011,"project",-7619.38525676727,10,FALSE
2011,"counterfactual",-14840.5082855001,10,FALSE
2011,"additionality",7221.12302873284,10,FALSE
2012,"project",-6377.43594048172,10,TRUE
2012,"counterfactual",-22423.2114949599,10,TRUE
2012,"additionality",16045.7755544782,10,TRUE
2013,"project",-46984.4623191878,10,TRUE
2013,"counterfactual",-173139.263331011,10,TRUE
2013,"additionality",126154.801011823,10,TRUE
2014,"project",-18440.5892149583,10,TRUE
2014,"counterfactual",-127176.658044212,10,TRUE
2014,"additionality",108736.068829253,10,TRUE
2015,"project",-48100.6446160749,10,TRUE
2015,"counterfactual",-156197.397763528,10,TRUE
2015,"additionality",108096.753147453,10,TRUE
2016,"project",-105162.189362191,10,TRUE
2016,"counterfactual",-145454.798192471,10,TRUE
2016,"additionality",40292.6088302806,10,TRUE
2017,"project",-40004.3927442059,10,TRUE
2017,"counterfactual",-179925.442084447,10,TRUE
2017,"additionality",139921.049340241,10,TRUE
2018,"project",-55871.9983545914,10,TRUE
2018,"counterfactual",-192727.476597697,10,TRUE
2018,"additionality",136855.478243105,10,TRUE
2019,"project",-48200.2101730704,10,TRUE
2019,"counterfactual",-300556.974828996,10,TRUE
2019,"additionality",252356.764655925,10,TRUE
2020,"project",-16622.207726568,10,TRUE
2020,"counterfactual",-216125.382492766,10,TRUE
2020,"additionality",199503.174766198,10,TRUE
2021,"project",-30938.686764732,10,TRUE
2021,"counterfactual",-143054.744239509,10,TRUE
2021,"additionality",112116.057474777,10,TRUE
1991,"project",-30938.6867647246,11,FALSE
1991,"counterfactual",-15469.3433823511,11,FALSE
1991,"additionality",-15469.3433823735,11,FALSE
1992,"project",0,11,FALSE
1992,"counterfactual",0,11,FALSE
1992,"additionality",0,11,FALSE
1993,"project",0,11,FALSE
1993,"counterfactual",0,11,FALSE
1993,"additionality",0,11,FALSE
1994,"project",0,11,FALSE
1994,"counterfactual",-1933.66792280227,11,FALSE
1994,"additionality",1933.66792280227,11,FALSE
1995,"project",0,11,FALSE
1995,"counterfactual",-7734.67169117928,11,FALSE
1995,"additionality",7734.67169117928,11,FALSE
1996,"project",0,11,FALSE
1996,"counterfactual",0,11,FALSE
1996,"additionality",0,11,FALSE
1997,"project",-1933.66792278737,11,FALSE
1997,"counterfactual",0,11,FALSE
1997,"additionality",-1933.66792278737,11,FALSE
1998,"project",-30157.8831861392,11,FALSE
1998,"counterfactual",-38673.3584559038,11,FALSE
1998,"additionality",8515.47526976466,11,FALSE
1999,"project",-5801.00376839191,11,FALSE
1999,"counterfactual",-1933.66792278737,11,FALSE
1999,"additionality",-3867.33584560454,11,FALSE
2000,"project",-14112.1076316759,11,FALSE
2000,"counterfactual",-21270.347150743,11,FALSE
2000,"additionality",7158.23951906711,11,FALSE
2001,"project",-13535.6754595488,11,FALSE
2001,"counterfactual",-23780.44724565,11,FALSE
2001,"additionality",10244.7717861012,11,FALSE
2002,"project",-22601.3814390823,11,FALSE
2002,"counterfactual",-16134.8605265245,11,FALSE
2002,"additionality",-6466.52091255784,11,FALSE
2003,"project",-56076.3697610423,11,FALSE
2003,"counterfactual",-45627.2265684903,11,FALSE
2003,"additionality",-10449.143192552,11,FALSE
2004,"project",-4532.85298974812,11,FALSE
2004,"counterfactual",-5020.20018979907,11,FALSE
2004,"additionality",487.34720005095,11,FALSE
2005,"project",-5801.00376838446,11,FALSE
2005,"counterfactual",-8400.18883534521,11,FALSE
2005,"additionality",2599.18506696075,11,FALSE
2006,"project",-30734.3153582364,11,FALSE
2006,"counterfactual",-42540.694301486,11,FALSE
2006,"additionality",11806.3789432496,11,FALSE
2007,"project",-56076.3697610721,11,FALSE
2007,"counterfactual",-62542.8906736076,11,FALSE
2007,"additionality",6466.52091253549,11,FALSE
2008,"project",-17403.0113051459,11,FALSE
2008,"counterfactual",-7132.03805668652,11,FALSE
2008,"additionality",-10270.9732484594,11,FALSE
2009,"project",-17403.0113051459,11,FALSE
2009,"counterfactual",-27071.3509191424,11,FALSE
2009,"additionality",9668.33961399645,11,FALSE
2010,"project",-25803.2001404986,11,FALSE
2010,"counterfactual",-19336.6792279482,11,FALSE
2010,"additionality",-6466.52091255039,11,FALSE
2011,"project",-4532.85298974067,11,FALSE
2011,"counterfactual",-10244.7717860714,11,FALSE
2011,"additionality",5711.91879633069,11,FALSE
2012,"project",-6377.43594050407,11,TRUE
2012,"counterfactual",-7734.67169118673,11,TRUE
2012,"additionality",1357.23575068265,11,TRUE
2013,"project",-49494.5624140799,11,TRUE
2013,"counterfactual",-148410.323147632,11,TRUE
2013,"additionality",98915.7607335523,11,TRUE
2014,"project",-9463.96820750087,11,TRUE
2014,"counterfactual",-127548.718809821,11,TRUE
2014,"additionality",118084.75060232,11,TRUE
2015,"project",-38432.3050021008,11,TRUE
2015,"counterfactual",-140932.425787643,11,TRUE
2015,"additionality",102500.120785542,11,TRUE
2016,"project",-99937.6177659184,11,TRUE
2016,"counterfactual",-152985.09847717,11,TRUE
2016,"additionality",53047.4807112515,11,TRUE
2017,"project",-30246.9681581855,11,TRUE
2017,"counterfactual",-179836.357112408,11,TRUE
2017,"additionality",149589.388954222,11,TRUE
2018,"project",-83724.1528522819,11,TRUE
2018,"counterfactual",-200168.691910349,11,TRUE
2018,"additionality",116444.539058067,11,TRUE
2019,"project",-56715.6854428425,11,TRUE
2019,"counterfactual",-312824.499509931,11,TRUE
2019,"additionality",256108.814067088,11,TRUE
2020,"project",-25714.1151684523,11,TRUE
2020,"counterfactual",-224808.547121674,11,TRUE
2020,"additionality",199094.431953222,11,TRUE
2021,"project",-43117.1264735907,11,TRUE
2021,"counterfactual",-151198.158743635,11,TRUE
2021,"additionality",108081.032270044,11,TRUE
1991,"project",-30938.6867647097,12,FALSE
1991,"counterfactual",-11602.0075367615,12,FALSE
1991,"additionality",-19336.6792279482,12,FALSE
1992,"project",0,12,FALSE
1992,"counterfactual",0,12,FALSE
1992,"additionality",0,12,FALSE
1993,"project",0,12,FALSE
1993,"counterfactual",0,12,FALSE
1993,"additionality",0,12,FALSE
1994,"project",0,12,FALSE
1994,"counterfactual",0,12,FALSE
1994,"additionality",0,12,FALSE
1995,"project",0,12,FALSE
1995,"counterfactual",-3867.33584559709,12,FALSE
1995,"additionality",3867.33584559709,12,FALSE
1996,"project",0,12,FALSE
1996,"counterfactual",0,12,FALSE
1996,"additionality",0,12,FALSE
1997,"project",0,12,FALSE
1997,"counterfactual",0,12,FALSE
1997,"additionality",0,12,FALSE
1998,"project",-30734.3153582439,12,FALSE
1998,"counterfactual",-52785.4660875648,12,FALSE
1998,"additionality",22051.1507293209,12,FALSE
1999,"project",-9668.33961398154,12,FALSE
1999,"counterfactual",-3867.33584558964,12,FALSE
1999,"additionality",-5801.00376839191,12,FALSE
2000,"project",-18555.8756493554,12,FALSE
2000,"counterfactual",-19336.6792279556,12,FALSE
2000,"additionality",780.803578600287,12,FALSE
2001,"project",-13535.6754595786,12,FALSE
2001,"counterfactual",-23780.4472456351,12,FALSE
2001,"additionality",10244.7717860565,12,FALSE
2002,"project",-32935.2381971925,12,FALSE
2002,"counterfactual",-30912.4853023514,12,FALSE
2002,"additionality",-2022.75289484113,12,FALSE
2003,"project",-73479.3810662031,12,FALSE
2003,"counterfactual",-45050.7943964005,12,FALSE
2003,"additionality",-28428.5866698027,12,FALSE
2004,"project",-7132.03805670887,12,FALSE
2004,"counterfactual",-6377.43594048917,12,FALSE
2004,"additionality",-754.602116219699,12,FALSE
2005,"project",-13535.6754595563,12,FALSE
2005,"counterfactual",-6466.52091253549,12,FALSE
2005,"additionality",-7069.15454702079,12,FALSE
2006,"project",-27647.7830912471,12,FALSE
2006,"counterfactual",-46408.0301470831,12,FALSE
2006,"additionality",18760.247055836,12,FALSE
2007,"project",-71545.7131433934,12,FALSE
2007,"counterfactual",-53540.0682037696,12,FALSE
2007,"additionality",-18005.6449396238,12,FALSE
2008,"project",-17403.0113051683,12,FALSE
2008,"counterfactual",-8400.18883535266,12,FALSE
2008,"additionality",-9002.82246981561,12,FALSE
2009,"project",-23204.0150735378,12,FALSE
2009,"counterfactual",-27071.35091912,12,FALSE
2009,"additionality",3867.33584558219,12,FALSE
2010,"project",-25803.2001404911,12,FALSE
2010,"counterfactual",-21270.347150743,12,FALSE
2010,"additionality",-4532.85298974812,12,FALSE
2011,"project",-10821.203958191,12,FALSE
2011,"counterfactual",-11602.0075367689,12,FALSE
2011,"additionality",780.803578577936,12,FALSE
2012,"project",-5801.00376837701,12,TRUE
2012,"counterfactual",-14688.5398037806,12,TRUE
2012,"additionality",8887.53603540361,12,TRUE
2013,"project",-50851.7981647775,12,TRUE
2013,"counterfactual",-139690.476471394,12,TRUE
2013,"additionality",88838.6783066168,12,TRUE
2014,"project",-20002.1963721067,12,TRUE
2014,"counterfactual",-126883.201665677,12,TRUE
2014,"additionality",106881.00529357,12,TRUE
2015,"project",-56207.377072908,12,TRUE
2015,"counterfactual",-155699.569978543,12,TRUE
2015,"additionality",99492.1929056346,12,TRUE
2016,"project",-102819.778626427,12,TRUE
2016,"counterfactual",-141419.772987694,12,TRUE
2016,"additionality",38599.9943612665,12,TRUE
2017,"project",-37316.1227052137,12,TRUE
2017,"counterfactual",-189992.04392644,12,TRUE
2017,"additionality",152675.921221226,12,TRUE
2018,"project",-54808.2189824283,12,TRUE
2018,"counterfactual",-222424.214046136,12,TRUE
2018,"additionality",167615.995063707,12,TRUE
2019,"project",-59047.6155936345,12,TRUE
2019,"counterfactual",-314978.259716623,12,TRUE
2019,"additionality",255930.644122988,12,TRUE
2020,"project",-11397.6361302882,12,TRUE
2020,"counterfactual",-209915.635911435,12,TRUE
2020,"additionality",198517.999781147,12,TRUE
2021,"project",-23204.0150735453,12,TRUE
2021,"counterfactual",-146345.647912979,12,TRUE
2021,"additionality",123141.632839434,12,TRUE
1991,"project",-25137.6829963326,13,FALSE
1991,"counterfactual",-13535.6754595786,13,FALSE
1991,"additionality",-11602.007536754,13,FALSE
1992,"project",0,13,FALSE
1992,"counterfactual",0,13,FALSE
1992,"additionality",0,13,FALSE
1993,"project",0,13,FALSE
1993,"counterfactual",0,13,FALSE
1993,"additionality",0,13,FALSE
1994,"project",0,13,FALSE
1994,"counterfactual",-1933.66792279482,13,FALSE
1994,"additionality",1933.66792279482,13,FALSE
1995,"project",0,13,FALSE
1995,"counterfactual",-7734.67169117182,13,FALSE
1995,"additionality",7734.67169117182,13,FALSE
1996,"project",0,13,FALSE
1996,"counterfactual",0,13,FALSE
1996,"additionality",0,13,FALSE
1997,"project",0,13,FALSE
1997,"counterfactual",0,13,FALSE
1997,"additionality",0,13,FALSE
1998,"project",-24152.5080112815,13,FALSE
1998,"counterfactual",-38468.9870494232,13,FALSE
1998,"additionality",14316.4790381417,13,FALSE
1999,"project",-7734.67169117928,13,FALSE
1999,"counterfactual",0,13,FALSE
1999,"additionality",-7734.67169117928,13,FALSE
2000,"project",-14688.5398037806,13,FALSE
2000,"counterfactual",-14112.1076316759,13,FALSE
2000,"additionality",-576.432172104716,13,FALSE
2001,"project",-19336.6792279482,13,FALSE
2001,"counterfactual",-14112.107631661,13,FALSE
2001,"additionality",-5224.57159628719,13,FALSE
2002,"project",-26531.6007943302,13,FALSE
2002,"counterfactual",-16863.261180371,13,FALSE
2002,"additionality",-9668.33961395919,13,FALSE
2003,"project",-42540.6943014935,13,FALSE
2003,"counterfactual",-58010.0376838446,13,FALSE
2003,"additionality",15469.3433823511,13,FALSE
2004,"project",-3264.70221111923,13,FALSE
2004,"counterfactual",-5109.28516185284,13,FALSE
2004,"additionality",1844.5829507336,13,FALSE
2005,"project",-11602.0075367615,13,FALSE
2005,"counterfactual",-6466.52091254294,13,FALSE
2005,"additionality",-5135.48662421852,13,FALSE
2006,"project",-23780.4472456425,13,FALSE
2006,"counterfactual",-39249.7906280085,13,FALSE
2006,"additionality",15469.343382366,13,FALSE
2007,"project",-62453.8057015538,13,FALSE
2007,"counterfactual",-54142.7018382624,13,FALSE
2007,"additionality",-8311.10386329144,13,FALSE
2008,"project",-11602.0075367615,13,FALSE
2008,"counterfactual",-4532.85298974812,13,FALSE
2008,"additionality",-7069.15454701334,13,FALSE
2009,"project",-17403.0113051459,13,FALSE
2009,"counterfactual",-17403.0113051534,13,FALSE
2009,"additionality",7.45058059692383e-09,13,FALSE
2010,"project",-25803.200140506,13,FALSE
2010,"counterfactual",-23204.0150735378,13,FALSE
2010,"additionality",-2599.1850669682,13,FALSE
2011,"project",-5801.00376837701,13,FALSE
2011,"counterfactual",-14112.1076316759,13,FALSE
2011,"additionality",8311.10386329889,13,FALSE
2012,"project",-10244.7717860788,13,TRUE
2012,"counterfactual",-11602.007536754,13,TRUE
2012,"additionality",1357.2357506752,13,TRUE
2013,"project",-49494.5624140799,13,TRUE
2013,"counterfactual",-136436.254845232,13,TRUE
2013,"additionality",86941.6924311519,13,TRUE
2014,"project",-18555.8756493852,13,TRUE
2014,"counterfactual",-122324.147213548,13,TRUE
2014,"additionality",103768.271564163,13,TRUE
2015,"project",-35922.2049072012,13,TRUE
2015,"counterfactual",-126243.885983892,13,TRUE
2015,"additionality",90321.6810766906,13,TRUE
2016,"project",-96442.3426859528,13,TRUE
2016,"counterfactual",-157544.152929269,13,TRUE
2016,"additionality",61101.810243316,13,TRUE
2017,"project",-30336.0531302467,13,TRUE
2017,"counterfactual",-162716.321600832,13,TRUE
2017,"additionality",132380.268470585,13,TRUE
2018,"project",-69612.0452206209,13,TRUE
2018,"counterfactual",-242211.55842682,13,TRUE
2018,"additionality",172599.513206199,13,TRUE
2019,"project",-45690.1100781709,13,TRUE
2019,"counterfactual",-332700.928862676,13,TRUE
2019,"additionality",287010.818784505,13,TRUE
2020,"project",-9463.96820750833,13,TRUE
2020,"counterfactual",-210696.439490013,13,TRUE
2020,"additionality",201232.471282504,13,TRUE
2021,"project",-34806.0226102993,13,TRUE
2021,"counterfactual",-149060.119414367,13,TRUE
2021,"additionality",114254.096804067,13,TRUE
1991,"project",-29005.0188419223,14,FALSE
1991,"counterfactual",-17403.0113051534,14,FALSE
1991,"additionality",-11602.0075367689,14,FALSE
1992,"project",0,14,FALSE
1992,"counterfactual",0,14,FALSE
1992,"additionality",0,14,FALSE
1993,"project",0,14,FALSE
1993,"counterfactual",0,14,FALSE
1993,"additionality",0,14,FALSE
1994,"project",0,14,FALSE
1994,"counterfactual",-1933.66792279482,14,FALSE
1994,"additionality",1933.66792279482,14,FALSE
1995,"project",0,14,FALSE
1995,"counterfactual",-5801.00376838446,14,FALSE
1995,"additionality",5801.00376838446,14,FALSE
1996,"project",0,14,FALSE
1996,"counterfactual",0,14,FALSE
1996,"additionality",0,14,FALSE
1997,"project",-1933.66792279482,14,FALSE
1997,"counterfactual",0,14,FALSE
1997,"additionality",-1933.66792279482,14,FALSE
1998,"project",-19913.1114000529,14,FALSE
1998,"counterfactual",-32872.3546875119,14,FALSE
1998,"additionality",12959.243287459,14,FALSE
1999,"project",-5801.00376839191,14,FALSE
1999,"counterfactual",-1933.66792280227,14,FALSE
1999,"additionality",-3867.33584558964,14,FALSE
2000,"project",-17979.4434772655,14,FALSE
2000,"counterfactual",-17403.0113051459,14,FALSE
2000,"additionality",-576.432172119617,14,FALSE
2001,"project",-21270.347150743,14,FALSE
2001,"counterfactual",-21270.3471507579,14,FALSE
