"year","var","val","n_sim","started"
2014,"additionality",-462590.217460454,7,TRUE
2015,"project",-682221.010104626,7,TRUE
2015,"counterfactual",-1061531.36433336,7,TRUE
2015,"additionality",379310.354228735,7,TRUE
2016,"project",-1226435.23999587,7,TRUE
2016,"counterfactual",-1153750.72587714,7,TRUE
2016,"additionality",-72684.514118731,7,TRUE
2017,"project",-687539.644797921,7,TRUE
2017,"counterfactual",-991645.028467149,7,TRUE
2017,"additionality",304105.383669227,7,TRUE
2018,"project",-1787480.45967481,7,TRUE
2018,"counterfactual",-1938812.64680961,7,TRUE
2018,"additionality",151332.187134802,7,TRUE
2019,"project",-800305.180363804,7,TRUE
2019,"counterfactual",-747239.354217112,7,TRUE
2019,"additionality",-53065.826146692,7,TRUE
2020,"project",-1208954.48596936,7,TRUE
2020,"counterfactual",-806420.300252467,7,TRUE
2020,"additionality",-402534.185716897,7,TRUE
2021,"project",-474343.614127427,7,TRUE
2021,"counterfactual",-517138.973280132,7,TRUE
2021,"additionality",42795.3591527045,7,TRUE
1991,"project",0,8,FALSE
1991,"counterfactual",0,8,FALSE
1991,"additionality",0,8,FALSE
1992,"project",0,8,FALSE
1992,"counterfactual",0,8,FALSE
1992,"additionality",0,8,FALSE
1993,"project",0,8,FALSE
1993,"counterfactual",0,8,FALSE
1993,"additionality",0,8,FALSE
1994,"project",0,8,FALSE
1994,"counterfactual",-40605.0248652101,8,FALSE
1994,"additionality",40605.0248652101,8,FALSE
1995,"project",-9667.86306321621,8,FALSE
1995,"counterfactual",-21269.2987388968,8,FALSE
1995,"additionality",11601.4356756806,8,FALSE
1996,"project",0,8,FALSE
1996,"counterfactual",0,8,FALSE
1996,"additionality",0,8,FALSE
1997,"project",0,8,FALSE
1997,"counterfactual",-1933.57261264324,8,FALSE
1997,"additionality",1933.57261264324,8,FALSE
1998,"project",0,8,FALSE
1998,"counterfactual",-3867.14522525668,8,FALSE
1998,"additionality",3867.14522525668,8,FALSE
1999,"project",-20488.5336459577,8,FALSE
1999,"counterfactual",-137283.655496627,8,FALSE
1999,"additionality",116795.121850669,8,FALSE
2000,"project",-242272.980338484,8,FALSE
2000,"counterfactual",-289255.126801461,8,FALSE
2000,"additionality",46982.1464629769,8,FALSE
2001,"project",-178837.126548588,8,FALSE
2001,"counterfactual",-312253.636819988,8,FALSE
2001,"additionality",133416.5102714,8,FALSE
2002,"project",-378571.509409219,8,FALSE
2002,"counterfactual",-312253.636819959,8,FALSE
2002,"additionality",-66317.8725892603,8,FALSE
2003,"project",-233757.924795002,8,FALSE
2003,"counterfactual",-191014.965984166,8,FALSE
2003,"additionality",-42742.9588108361,8,FALSE
2004,"project",-223398.377220154,8,FALSE
2004,"counterfactual",-219442.151413798,8,FALSE
2004,"additionality",-3956.22580635548,8,FALSE
2005,"project",-764636.267696619,8,FALSE
2005,"counterfactual",-439308.745596141,8,FALSE
2005,"additionality",-325327.522100478,8,FALSE
2006,"project",-307134.123425543,8,FALSE
2006,"counterfactual",-577221.205194503,8,FALSE
2006,"additionality",270087.08176896,8,FALSE
2007,"project",-292734.509497344,8,FALSE
2007,"counterfactual",-409398.630493492,8,FALSE
2007,"additionality",116664.120996147,8,FALSE
2008,"project",-376244.93423304,8,FALSE
2008,"counterfactual",-383863.94393155,8,FALSE
2008,"additionality",7619.00969851017,8,FALSE
2009,"project",-868347.024198383,8,FALSE
2009,"counterfactual",-386442.040748447,8,FALSE
2009,"additionality",-481904.983449936,8,FALSE
2010,"project",-1029939.19825876,8,TRUE
2010,"counterfactual",-1117473.96924508,8,TRUE
2010,"additionality",87534.7709863186,8,TRUE
2011,"project",-1246934.25371015,8,TRUE
2011,"counterfactual",-1202938.92673013,8,TRUE
2011,"additionality",-43995.3269800246,8,TRUE
2012,"project",-323084.787471205,8,TRUE
2012,"counterfactual",-744221.094529092,8,TRUE
2012,"additionality",421136.307057887,8,TRUE
2013,"project",-3269749.88846841,8,TRUE
2013,"counterfactual",-2025309.89102823,8,TRUE
2013,"additionality",-1244439.99744019,8,TRUE
2014,"project",-1504508.13385588,8,TRUE
2014,"counterfactual",-1125690.34284022,8,TRUE
2014,"additionality",-378817.791015655,8,TRUE
2015,"project",-663409.287396461,8,TRUE
2015,"counterfactual",-1068139.04743505,8,TRUE
2015,"additionality",404729.760038584,8,TRUE
2016,"project",-1265342.49378645,8,TRUE
2016,"counterfactual",-1155904.37992534,8,TRUE
2016,"additionality",-109438.113861114,8,TRUE
2017,"project",-782389.503500432,8,TRUE
2017,"counterfactual",-974593.957243562,8,TRUE
2017,"additionality",192204.45374313,8,TRUE
2018,"project",-1860489.85591269,8,TRUE
2018,"counterfactual",-1914624.64903218,8,TRUE
2018,"additionality",54134.7931194901,8,TRUE
2019,"project",-809286.598949254,8,TRUE
2019,"counterfactual",-799178.573014885,8,TRUE
2019,"additionality",-10108.0259343684,8,TRUE
2020,"project",-1225298.15257862,8,TRUE
2020,"counterfactual",-810900.529476881,8,TRUE
2020,"additionality",-414397.623101741,8,TRUE
2021,"project",-456029.694666296,8,TRUE
2021,"counterfactual",-546194.962811351,8,TRUE
2021,"additionality",90165.2681450546,8,TRUE
1991,"project",0,9,FALSE
1991,"counterfactual",0,9,FALSE
1991,"additionality",0,9,FALSE
1992,"project",0,9,FALSE
1992,"counterfactual",0,9,FALSE
1992,"additionality",0,9,FALSE
1993,"project",0,9,FALSE
1993,"counterfactual",0,9,FALSE
1993,"additionality",0,9,FALSE
1994,"project",-3867.14522522688,9,FALSE
1994,"counterfactual",-48339.3153156936,9,FALSE
1994,"additionality",44472.1700904667,9,FALSE
1995,"project",-9667.86306318641,9,FALSE
1995,"counterfactual",-21269.2987388968,9,FALSE
1995,"additionality",11601.4356757104,9,FALSE
1996,"project",0,9,FALSE
1996,"counterfactual",0,9,FALSE
1996,"additionality",0,9,FALSE
1997,"project",0,9,FALSE
1997,"counterfactual",0,9,FALSE
1997,"additionality",0,9,FALSE
1998,"project",0,9,FALSE
1998,"counterfactual",-1933.57261267304,9,FALSE
1998,"additionality",1933.57261267304,9,FALSE
1999,"project",-15468.5809009969,9,FALSE
1999,"counterfactual",-135350.082884043,9,FALSE
1999,"additionality",119881.501983047,9,FALSE
2000,"project",-253874.416014284,9,FALSE
2000,"counterfactual",-259098.730092257,9,FALSE
2000,"additionality",5224.31407797337,9,FALSE
2001,"project",-144237.180854261,9,FALSE
2001,"counterfactual",-333318.574225873,9,FALSE
2001,"additionality",189081.393371612,9,FALSE
2002,"project",-417038.600328773,9,FALSE
2002,"counterfactual",-304519.346369416,9,FALSE
2002,"additionality",-112519.253959358,9,FALSE
2003,"project",-217712.940134168,9,FALSE
2003,"counterfactual",-217880.621228009,9,FALSE
2003,"additionality",167.681093841791,9,FALSE
2004,"project",-256269.111634761,9,FALSE
2004,"counterfactual",-237216.347354233,9,FALSE
2004,"additionality",-19052.7642805278,9,FALSE
2005,"project",-821862.68098262,9,FALSE
2005,"counterfactual",-470858.991397321,9,FALSE
2005,"additionality",-351003.689585298,9,FALSE
2006,"project",-268090.628746152,9,FALSE
2006,"counterfactual",-560830.37827763,9,FALSE
2006,"additionality",292739.749531478,9,FALSE
2007,"project",-246030.08484596,9,FALSE
2007,"counterfactual",-372272.988324165,9,FALSE
2007,"additionality",126242.903478205,9,FALSE
2008,"project",-332757.890568465,9,FALSE
2008,"counterfactual",-416069.19400537,9,FALSE
2008,"additionality",83311.3034369051,9,FALSE
2009,"project",-953895.822230339,9,FALSE
2009,"counterfactual",-398939.5222691,9,FALSE
2009,"additionality",-554956.299961239,9,FALSE
2010,"project",-1047676.71395993,9,TRUE
2010,"counterfactual",-1100339.05747458,9,TRUE
2010,"additionality",52662.3435146511,9,TRUE
2011,"project",-1305465.43550712,9,TRUE
2011,"counterfactual",-1201660.35839009,9,TRUE
2011,"additionality",-103805.077117026,9,TRUE
2012,"project",-364281.936198771,9,TRUE
2012,"counterfactual",-814626.19377923,9,TRUE
2012,"additionality",450344.257580459,9,TRUE
2013,"project",-3490004.24518022,9,TRUE
2013,"counterfactual",-2065579.55370587,9,TRUE
2013,"additionality",-1424424.69147435,9,TRUE
2014,"project",-1657669.09291968,9,TRUE
2014,"counterfactual",-1129138.28533101,9,TRUE
2014,"additionality",-528530.807588667,9,TRUE
2015,"project",-678175.703717262,9,TRUE
2015,"counterfactual",-1003676.14694569,9,TRUE
2015,"additionality",325500.443228424,9,TRUE
2016,"project",-1295027.28741941,9,TRUE
2016,"counterfactual",-1106847.17992696,9,TRUE
2016,"additionality",-188180.107492447,9,TRUE
2017,"project",-754281.960155845,9,TRUE
2017,"counterfactual",-928319.215394944,9,TRUE
2017,"additionality",174037.255239099,9,TRUE
2018,"project",-1926089.84381917,9,TRUE
2018,"counterfactual",-1924690.754693,9,TRUE
2018,"additionality",-1399.08912616968,9,TRUE
2019,"project",-803711.202581137,9,TRUE
2019,"counterfactual",-794022.379381269,9,TRUE
2019,"additionality",-9688.8231998682,9,TRUE
2020,"project",-1192705.13997549,9,TRUE
2020,"counterfactual",-800860.62398687,9,TRUE
2020,"additionality",-391844.515988618,9,TRUE
2021,"project",-420648.983879149,9,TRUE
2021,"counterfactual",-525297.706499249,9,TRUE
2021,"additionality",104648.7226201,9,TRUE
1991,"project",0,10,FALSE
1991,"counterfactual",0,10,FALSE
1991,"additionality",0,10,FALSE
1992,"project",0,10,FALSE
1992,"counterfactual",0,10,FALSE
1992,"additionality",0,10,FALSE
1993,"project",0,10,FALSE
1993,"counterfactual",0,10,FALSE
1993,"additionality",0,10,FALSE
1994,"project",-5800.71783787012,10,FALSE
1994,"counterfactual",-50272.8879283667,10,FALSE
1994,"additionality",44472.1700904965,10,FALSE
1995,"project",-5800.71783787012,10,FALSE
1995,"counterfactual",-23202.8713515401,10,FALSE
1995,"additionality",17402.15351367,10,FALSE
1996,"project",0,10,FALSE
1996,"counterfactual",0,10,FALSE
1996,"additionality",0,10,FALSE
1997,"project",0,10,FALSE
1997,"counterfactual",0,10,FALSE
1997,"additionality",0,10,FALSE
1998,"project",0,10,FALSE
1998,"counterfactual",-9667.8630631566,10,FALSE
1998,"additionality",9667.8630631566,10,FALSE
1999,"project",-27646.4203366637,10,FALSE
1999,"counterfactual",-120457.905742854,10,FALSE
1999,"additionality",92811.4854061902,10,FALSE
2000,"project",-222156.489119291,10,FALSE
2000,"counterfactual",-245359.360470861,10,FALSE
2000,"additionality",23202.8713515699,10,FALSE
2001,"project",-182499.910440832,10,FALSE
2001,"counterfactual",-319411.523510635,10,FALSE
2001,"additionality",136911.613069803,10,FALSE
2002,"project",-430777.969950169,10,FALSE
2002,"counterfactual",-276092.160939842,10,FALSE
2002,"additionality",-154685.809010327,10,FALSE
2003,"project",-186571.416999072,10,FALSE
2003,"counterfactual",-215575.006188512,10,FALSE
2003,"additionality",29003.58918944,10,FALSE
2004,"project",-216329.571110457,10,FALSE
2004,"counterfactual",-249970.590549737,10,FALSE
2004,"additionality",33641.01943928,10,FALSE
2005,"project",-786314.28910169,10,FALSE
2005,"counterfactual",-432879.223656625,10,FALSE
2005,"additionality",-353435.065445065,10,FALSE
2006,"project",-273713.185421884,10,FALSE
2006,"counterfactual",-594073.155119181,10,FALSE
2006,"additionality",320359.969697297,10,FALSE
2007,"project",-263395.55812034,10,FALSE
2007,"counterfactual",-465933.359267622,10,FALSE
2007,"additionality",202537.801147282,10,FALSE
2008,"project",-430667.929232419,10,FALSE
2008,"counterfactual",-376527.896078765,10,FALSE
2008,"additionality",-54140.0331536531,10,FALSE
2009,"project",-927727.091532588,10,FALSE
2009,"counterfactual",-406380.370805472,10,FALSE
2009,"additionality",-521346.720727116,10,FALSE
2010,"project",-1099343.45098031,10,TRUE
2010,"counterfactual",-1151932.4340165,10,TRUE
2010,"additionality",52588.9830361903,10,TRUE
2011,"project",-1331382.64456415,10,TRUE
2011,"counterfactual",-1185253.81137073,10,TRUE
2011,"additionality",-146128.833193421,10,TRUE
2012,"project",-349594.120390713,10,TRUE
2012,"counterfactual",-787210.334946483,10,TRUE
2012,"additionality",437616.21455577,10,TRUE
2013,"project",-3331487.97118387,10,TRUE
2013,"counterfactual",-1991904.67312714,10,TRUE
2013,"additionality",-1339583.29805672,10,TRUE
2014,"project",-1511933.2622897,10,TRUE
2014,"counterfactual",-1137433.25943884,10,TRUE
2014,"additionality",-374500.00285086,10,TRUE
2015,"project",-660485.348323733,10,TRUE
2015,"counterfactual",-1084351.71318969,10,TRUE
2015,"additionality",423866.364865959,10,TRUE
2016,"project",-1290426.53740886,10,TRUE
2016,"counterfactual",-1160746.17150819,10,TRUE
2016,"additionality",-129680.365900666,10,TRUE
2017,"project",-741470.076584339,10,TRUE
2017,"counterfactual",-982847.01107797,10,TRUE
2017,"additionality",241376.934493631,10,TRUE
2018,"project",-1864797.16400909,10,TRUE
2018,"counterfactual",-1909667.57669729,10,TRUE
2018,"additionality",44870.4126881957,10,TRUE
2019,"project",-847151.085938036,10,TRUE
2019,"counterfactual",-768817.814972758,10,TRUE
2019,"additionality",-78333.2709652781,10,TRUE
2020,"project",-1277819.0151704,10,TRUE
2020,"counterfactual",-799094.732468009,10,TRUE
2020,"additionality",-478724.282702386,10,TRUE
2021,"project",-428215.59323594,10,TRUE
2021,"counterfactual",-526707.275693864,10,TRUE
2021,"additionality",98491.6824579239,10,TRUE
1991,"project",0,11,FALSE
1991,"counterfactual",0,11,FALSE
1991,"additionality",0,11,FALSE
1992,"project",0,11,FALSE
1992,"counterfactual",0,11,FALSE
1992,"additionality",0,11,FALSE
1993,"project",0,11,FALSE
1993,"counterfactual",0,11,FALSE
1993,"additionality",0,11,FALSE
1994,"project",-7734.29045051336,11,FALSE
1994,"counterfactual",-38671.4522525668,11,FALSE
1994,"additionality",30937.1618020535,11,FALSE
1995,"project",-17978.5572735071,11,FALSE
1995,"counterfactual",-27070.0165768564,11,FALSE
1995,"additionality",9091.45930334926,11,FALSE
1996,"project",0,11,FALSE
1996,"counterfactual",0,11,FALSE
1996,"additionality",0,11,FALSE
1997,"project",0,11,FALSE
1997,"counterfactual",-3867.14522525668,11,FALSE
1997,"additionality",3867.14522525668,11,FALSE
1998,"project",0,11,FALSE
1998,"counterfactual",0,11,FALSE
1998,"additionality",0,11,FALSE
1999,"project",-17978.5572735071,11,FALSE
1999,"counterfactual",-135350.082884014,11,FALSE
1999,"additionality",117371.525610507,11,FALSE
2000,"project",-218493.705227077,11,FALSE
2000,"counterfactual",-258894.368759215,11,FALSE
2000,"additionality",40400.6635321379,11,FALSE
2001,"project",-151190.706211925,11,FALSE
2001,"counterfactual",-309167.256687611,11,FALSE
2001,"additionality",157976.550475687,11,FALSE
2002,"project",-387343.326627463,11,FALSE
2002,"counterfactual",-316120.782045245,11,FALSE
2002,"additionality",-71222.5445822179,11,FALSE
2003,"project",-188504.989611715,11,FALSE
2003,"counterfactual",-184637.844386429,11,FALSE
2003,"additionality",-3867.14522528648,11,FALSE
2004,"project",-198377.214007884,11,FALSE
2004,"counterfactual",-202616.401659966,11,FALSE
2004,"additionality",4239.18765208125,11,FALSE
2005,"project",-789809.391900063,11,FALSE
2005,"counterfactual",-414004.620538205,11,FALSE
2005,"additionality",-375804.771361858,11,FALSE
2006,"project",-223529.378074616,11,FALSE
2006,"counterfactual",-599297.469197184,11,FALSE
2006,"additionality",375768.091122568,11,FALSE
2007,"project",-318279.676127613,11,FALSE
2007,"counterfactual",-466006.719746172,11,FALSE
2007,"additionality",147727.04361856,11,FALSE
2008,"project",-409115.668647707,11,FALSE
2008,"counterfactual",-389858.543034136,11,FALSE
2008,"additionality",-19257.1256135702,11,FALSE
2009,"project",-892739.383308947,11,FALSE
2009,"counterfactual",-405138.482704699,11,FALSE
2009,"additionality",-487600.900604248,11,FALSE
2010,"project",-1139041.94993234,11,TRUE
2010,"counterfactual",-1122404.84140903,11,TRUE
2010,"additionality",-16637.1085233092,11,TRUE
2011,"project",-1272888.14300647,11,TRUE
2011,"counterfactual",-1228898.05606058,11,TRUE
2011,"additionality",-43990.0869458914,11,TRUE
2012,"project",-329461.909068942,11,TRUE
2012,"counterfactual",-798696.48987034,11,TRUE
2012,"additionality",469234.580801398,11,TRUE
2013,"project",-3377647.43228051,11,TRUE
2013,"counterfactual",-2023685.4804323,11,TRUE
2013,"additionality",-1353961.95184821,11,TRUE
2014,"project",-1570689.76555645,11,TRUE
2014,"counterfactual",-1157177.70823118,11,TRUE
2014,"additionality",-413512.057325274,11,TRUE
2015,"project",-700136.686968029,11,TRUE
2015,"counterfactual",-1065105.06764451,11,TRUE
2015,"additionality",364968.380676478,11,TRUE
2016,"project",-1221237.12608862,11,TRUE
2016,"counterfactual",-1153383.9234845,11,TRUE
2016,"additionality",-67853.202604115,11,TRUE
2017,"project",-771327.791345268,11,TRUE
2017,"counterfactual",-937615.036031306,11,TRUE
2017,"additionality",166287.244686037,11,TRUE
2018,"project",-1873296.49944991,11,TRUE
2018,"counterfactual",-1947663.06454057,11,TRUE
2018,"additionality",74366.5650906563,11,TRUE
2019,"project",-832175.068249971,11,TRUE
2019,"counterfactual",-798591.689186722,11,TRUE
2019,"additionality",-33583.3790632486,11,TRUE
2020,"project",-1267538.06810814,11,TRUE
2020,"counterfactual",-809988.76352945,11,TRUE
2020,"additionality",-457549.304578692,11,TRUE
2021,"project",-433979.630834579,11,TRUE
2021,"counterfactual",-537103.503508061,11,TRUE
2021,"additionality",103123.872673482,11,TRUE
1991,"project",0,12,FALSE
1991,"counterfactual",0,12,FALSE
1991,"additionality",0,12,FALSE
1992,"project",0,12,FALSE
1992,"counterfactual",0,12,FALSE
1992,"additionality",0,12,FALSE
1993,"project",0,12,FALSE
1993,"counterfactual",0,12,FALSE
1993,"additionality",0,12,FALSE
1994,"project",0,12,FALSE
1994,"counterfactual",-38671.4522525668,12,FALSE
1994,"additionality",38671.4522525668,12,FALSE
1995,"project",-15468.5809010267,12,FALSE
1995,"counterfactual",-27070.0165768564,12,FALSE
1995,"additionality",11601.4356758296,12,FALSE
1996,"project",0,12,FALSE
1996,"counterfactual",0,12,FALSE
1996,"additionality",0,12,FALSE
1997,"project",0,12,FALSE
1997,"counterfactual",-1933.57261261344,12,FALSE
1997,"additionality",1933.57261261344,12,FALSE
1998,"project",0,12,FALSE
1998,"counterfactual",-5800.71783789992,12,FALSE
1998,"additionality",5800.71783789992,12,FALSE
1999,"project",-29579.992949307,12,FALSE
1999,"counterfactual",-106346.493694574,12,FALSE
1999,"additionality",76766.5007452667,12,FALSE
2000,"project",-219646.512746841,12,FALSE
2000,"counterfactual",-269342.99691534,12,FALSE
2000,"additionality",49696.4841684997,12,FALSE
2001,"project",-160858.569274992,12,FALSE
2001,"counterfactual",-315916.420712143,12,FALSE
2001,"additionality",155057.851437151,12,FALSE
2002,"project",-374500.00285092,12,FALSE
2002,"counterfactual",-310896.467967182,12,FALSE
2002,"additionality",-63603.5348837376,12,FALSE
2003,"project",-227957.206957161,12,FALSE
2003,"counterfactual",-191591.369744062,12,FALSE
2003,"additionality",-36365.837213099,12,FALSE
2004,"project",-204958.696938723,12,FALSE
2004,"counterfactual",-232196.394609272,12,FALSE
2004,"additionality",27237.6976705492,12,FALSE
2005,"project",-808736.395360261,12,FALSE
2005,"counterfactual",-462663.577938944,12,FALSE
2005,"additionality",-346072.817421317,12,FALSE
2006,"project",-303382.25895226,12,FALSE
2006,"counterfactual",-547845.573578209,12,FALSE
2006,"additionality",244463.314625949,12,FALSE
2007,"project",-275369.036222935,12,FALSE
2007,"counterfactual",-396450.506033331,12,FALSE
2007,"additionality",121081.469810396,12,FALSE
2008,"project",-321937.219985634,12,FALSE
2008,"counterfactual",-377140.980077893,12,FALSE
2008,"additionality",55203.7600922585,12,FALSE
2009,"project",-847643.649151027,12,FALSE
2009,"counterfactual",-352072.656558037,12,FALSE
2009,"additionality",-495570.99259299,12,FALSE
2010,"project",-1024342.84175384,12,TRUE
2010,"counterfactual",-1099165.28981823,12,TRUE
2010,"additionality",74822.4480643868,12,TRUE
2011,"project",-1350362.04836619,12,TRUE
2011,"counterfactual",-1195283.23679233,12,TRUE
2011,"additionality",-155078.811573863,12,TRUE
2012,"project",-345354.932738602,12,TRUE
2012,"counterfactual",-805801.976219147,12,TRUE
2012,"additionality",460447.043480545,12,TRUE
2013,"project",-3420652.39280039,12,TRUE
2013,"counterfactual",-2009715.54930687,12,TRUE
2013,"additionality",-1410936.84349352,12,TRUE
2014,"project",-1447617.08275747,12,TRUE
2014,"counterfactual",-1143784.18086571,12,TRUE
2014,"additionality",-303832.901891768,12,TRUE
2015,"project",-667674.675219417,12,TRUE
2015,"counterfactual",-1030719.96335161,12,TRUE
2015,"additionality",363045.288132191,12,TRUE
2016,"project",-1255255.42798889,12,TRUE
2016,"counterfactual",-1124453.69477358,12,TRUE
2016,"additionality",-130801.733215302,12,TRUE
2017,"project",-701692.977119684,12,TRUE
2017,"counterfactual",-930986.39279291,12,TRUE
2017,"additionality",229293.415673226,12,TRUE
2018,"project",-1886291.78421783,12,TRUE
2018,"counterfactual",-1928364.01865354,12,TRUE
2018,"additionality",42072.2344357073,12,TRUE
2019,"project",-849734.422789007,12,TRUE
2019,"counterfactual",-737723.452145249,12,TRUE
2019,"additionality",-112010.970643759,12,TRUE
2020,"project",-1282262.56415552,12,TRUE
2020,"counterfactual",-803611.641931683,12,TRUE
2020,"additionality",-478650.922223836,12,TRUE
2021,"project",-479326.886633188,12,TRUE
2021,"counterfactual",-509368.002590358,12,TRUE
2021,"additionality",30041.1159571707,12,TRUE
1991,"project",0,13,FALSE
1991,"counterfactual",0,13,FALSE
1991,"additionality",0,13,FALSE
1992,"project",0,13,FALSE
1992,"counterfactual",0,13,FALSE
1992,"additionality",0,13,FALSE
1993,"project",0,13,FALSE
1993,"counterfactual",0,13,FALSE
1993,"additionality",0,13,FALSE
1994,"project",0,13,FALSE
1994,"counterfactual",-38671.4522525966,13,FALSE
1994,"additionality",38671.4522525966,13,FALSE
1995,"project",-23202.8713515401,13,FALSE
1995,"counterfactual",-17402.15351367,13,FALSE
1995,"additionality",-5800.71783787012,13,FALSE
1996,"project",0,13,FALSE
1996,"counterfactual",0,13,FALSE
1996,"additionality",0,13,FALSE
1997,"project",0,13,FALSE
1997,"counterfactual",-1933.57261258364,13,FALSE
1997,"additionality",1933.57261258364,13,FALSE
1998,"project",0,13,FALSE
1998,"counterfactual",-5800.71783792973,13,FALSE
1998,"additionality",5800.71783792973,13,FALSE
1999,"project",-17402.1535136402,13,FALSE
1999,"counterfactual",-114080.784145147,13,FALSE
1999,"additionality",96678.6306315064,13,FALSE
2000,"project",-246140.125563771,13,FALSE
2000,"counterfactual",-270700.165768057,13,FALSE
2000,"additionality",24560.0402042866,13,FALSE
2001,"project",-125477.858487844,13,FALSE
2001,"counterfactual",-320564.331030309,13,FALSE
2001,"additionality",195086.472542465,13,FALSE
2002,"project",-385320.673433751,13,FALSE
2002,"counterfactual",-314763.613192469,13,FALSE
2002,"additionality",-70557.060241282,13,FALSE
2003,"project",-208417.119497895,13,FALSE
2003,"counterfactual",-190438.562224358,13,FALSE
2003,"additionality",-17978.5572735369,13,FALSE
2004,"project",-205535.100698501,13,FALSE
2004,"counterfactual",-221171.36269331,13,FALSE
2004,"additionality",15636.2619948089,13,FALSE
2005,"project",-821490.638555795,13,FALSE
2005,"counterfactual",-442714.767813534,13,FALSE
2005,"additionality",-378775.870742261,13,FALSE
2006,"project",-299923.836393118,13,FALSE
2006,"counterfactual",-544759.193445861,13,FALSE
2006,"additionality",244835.357052743,13,FALSE
2007,"project",-273933.266857475,13,FALSE
2007,"counterfactual",-430589.328719705,13,FALSE
2007,"additionality",156656.06186223,13,FALSE
2008,"project",-375003.046132207,13,FALSE
2008,"counterfactual",-356793.927354813,13,FALSE
2008,"additionality",-18209.1187773943,13,FALSE
2009,"project",-836896.339046657,13,FALSE
2009,"counterfactual",-378974.992041111,13,FALSE
2009,"additionality",-457921.347005546,13,FALSE
2010,"project",-1008172.09627262,13,TRUE
2010,"counterfactual",-1082811.14314058,13,TRUE
2010,"additionality",74639.0468679667,13,TRUE
2011,"project",-1297757.34522748,13,TRUE
2011,"counterfactual",-1155176.01517427,13,TRUE
2011,"additionality",-142581.33005321,13,TRUE
2012,"project",-330834.798024237,13,TRUE
2012,"counterfactual",-760302.759429276,13,TRUE
2012,"additionality",429467.961405039,13,TRUE
2013,"project",-3353889.11730582,13,TRUE
2013,"counterfactual",-1963053.04492894,13,TRUE
2013,"additionality",-1390836.07237688,13,TRUE
2014,"project",-1476002.34791365,13,TRUE
2014,"counterfactual",-1156512.22389033,13,TRUE
2014,"additionality",-319490.124023318,13,TRUE
2015,"project",-679328.511236966,13,TRUE
2015,"counterfactual",-988810.16997543,13,TRUE
2015,"additionality",309481.658738464,13,TRUE
2016,"project",-1274575.43401262,13,TRUE
2016,"counterfactual",-1133251.71216273,13,TRUE
2016,"additionality",-141323.721849889,13,TRUE
2017,"project",-714793.062571108,13,TRUE
2017,"counterfactual",-936986.23192963,13,TRUE
2017,"additionality",222193.169358522,13,TRUE
2018,"project",-1798599.81220603,13,TRUE
2018,"counterfactual",-1938555.88513479,13,TRUE
2018,"additionality",139956.072928756,13,TRUE
2019,"project",-909848.094908446,13,TRUE
2019,"counterfactual",-775865.660945624,13,TRUE
2019,"additionality",-133982.433962822,13,TRUE
2020,"project",-1194156.62944353,13,TRUE
2020,"counterfactual",-778883.920633554,13,TRUE
2020,"additionality",-415272.708809972,13,TRUE
2021,"project",-377161.940214634,13,TRUE
2021,"counterfactual",-531418.066422135,13,TRUE
2021,"additionality",154256.126207501,13,TRUE
1991,"project",0,14,FALSE
1991,"counterfactual",0,14,FALSE
1991,"additionality",0,14,FALSE
1992,"project",0,14,FALSE
1992,"counterfactual",0,14,FALSE
1992,"additionality",0,14,FALSE
1993,"project",0,14,FALSE
1993,"counterfactual",0,14,FALSE
1993,"additionality",0,14,FALSE
1994,"project",-3867.14522525668,14,FALSE
1994,"counterfactual",-30937.1618020535,14,FALSE
1994,"additionality",27070.0165767968,14,FALSE
1995,"project",-13535.0082884133,14,FALSE
1995,"counterfactual",-36737.8796399832,14,FALSE
1995,"additionality",23202.8713515699,14,FALSE
1996,"project",0,14,FALSE
1996,"counterfactual",0,14,FALSE
1996,"additionality",0,14,FALSE
1997,"project",0,14,FALSE
1997,"counterfactual",-1933.57261264324,14,FALSE
1997,"additionality",1933.57261264324,14,FALSE
1998,"project",0,14,FALSE
1998,"counterfactual",-3867.14522528648,14,FALSE
1998,"additionality",3867.14522528648,14,FALSE
1999,"project",-21269.2987388968,14,FALSE
1999,"counterfactual",-123748.647208214,14,FALSE
1999,"additionality",102479.348469317,14,FALSE
2000,"project",-241492.215245605,14,FALSE
2000,"counterfactual",-286540.789095938,14,FALSE
2000,"additionality",45048.5738503337,14,FALSE
2001,"project",-138436.463016391,14,FALSE
2001,"counterfactual",-310692.10663414,14,FALSE
2001,"additionality",172255.643617749,14,FALSE
2002,"project",-380300.72068876,14,FALSE
2002,"counterfactual",-301228.604903996,14,FALSE
2002,"additionality",-79072.1157847643,14,FALSE
2003,"project",-227176.441864312,14,FALSE
2003,"counterfactual",-207059.950645149,14,FALSE
2003,"additionality",-20116.4912191629,14,FALSE
2004,"project",-197020.045155108,14,FALSE
2004,"counterfactual",-245731.402897626,14,FALSE
2004,"additionality",48711.3577425182,14,FALSE
2005,"project",-864196.917127401,14,FALSE
2005,"counterfactual",-420292.661554903,14,FALSE
2005,"additionality",-443904.255572498,14,FALSE
2006,"project",-277093.007468373,14,FALSE
2006,"counterfactual",-583058.603271633,14,FALSE
2006,"additionality",305965.595803261,14,FALSE
2007,"project",-277915.692834705,14,FALSE
2007,"counterfactual",-423342.36144796,14,FALSE
2007,"additionality",145426.668613255,14,FALSE
